,innode,outnode,etype,dataflow,change_operation,id_x,line_out,id_y,line_in
203,24_19,24_17,AST,,DELETE,17,4.0,19,4.0
205,24_13,24_4,DDG,,DELETE,7,1.0,15,3.0
207,24_15,24_13,AST,,DELETE,13,3.0,15,3.0
210,24_177,24_13,DDG,def,DELETE,14,3.0,180,25.0
211,24_177,24_171,CFG,,DELETE,172,24.0,180,25.0
213,24_180,24_179,AST,,DELETE,179,25.0,180,25.0
217,24_83,24_74,CFG,,DELETE,74,13.0,86,14.0
218,24_83,24_74,DDG,str[0],DELETE,76,13.0,86,14.0
219,24_86,24_85,AST,,DELETE,85,14.0,86,14.0
220,24_68,24_4,DDG,,DELETE,7,1.0,71,12.0
221,24_68,24_51,CFG,,DELETE,52,10.0,71,12.0
222,24_68,24_51,CDG,,DELETE,52,10.0,71,12.0
223,24_68,24_51,DDG,name,DELETE,54,10.0,71,12.0
224,24_71,24_70,AST,,DELETE,70,12.0,71,12.0
225,24_239,24_4,DDG,,DELETE,7,1.0,241,33.0
226,24_239,24_222,CDG,,DELETE,223,30.0,241,33.0
227,24_241,24_239,AST,,DELETE,239,33.0,241,33.0
230,24_188,24_171,CFG,,DELETE,172,24.0,191,26.0
232,24_188,24_171,DDG,name,DELETE,174,24.0,191,26.0
233,24_191,24_190,AST,,DELETE,190,26.0,191,26.0
234,24_103,24_4,DDG,,DELETE,7,1.0,107,16.0
235,24_103,24_68,CDG,,DELETE,69,12.0,107,16.0
236,24_107,24_105,AST,,DELETE,105,16.0,107,16.0
239,24_228,24_13,DDG,def,DELETE,14,3.0,231,31.0
240,24_228,24_222,CFG,,DELETE,223,30.0,231,31.0
242,24_231,24_230,AST,,DELETE,230,31.0,231,31.0
243,24_20,24_4,DDG,,DELETE,7,1.0,24,6.0
244,24_24,24_22,AST,,DELETE,22,6.0,24,6.0
248,24_200,24_194,AST,,DELETE,194,27.0,200,27.0
251,24_74,24_13,DDG,def,DELETE,14,3.0,81,13.0
254,24_81,24_80,AST,,DELETE,80,13.0,81,13.0
258,24_233,24_228,AST,,DELETE,228,31.0,233,31.0
264,24_20,24_17,CFG,,DELETE,17,4.0,23,6.0
265,24_23,24_22,AST,,DELETE,22,6.0,23,6.0
267,24_103,24_68,CFG,,DELETE,69,12.0,106,16.0
269,24_103,24_68,DDG,name,DELETE,71,12.0,106,16.0
270,24_106,24_105,AST,,DELETE,105,16.0,106,16.0
272,24_160,24_13,DDG,def,DELETE,14,3.0,163,23.0
273,24_160,24_154,CFG,,DELETE,155,22.0,163,23.0
275,24_163,24_162,AST,,DELETE,162,23.0,163,23.0
277,24_222,24_205,CFG,,DELETE,206,28.0,225,30.0
279,24_222,24_205,DDG,name,DELETE,208,28.0,225,30.0
280,24_225,24_224,AST,,DELETE,224,30.0,225,30.0
282,24_239,24_222,CFG,,DELETE,223,30.0,240,33.0
284,24_240,24_239,AST,,DELETE,239,33.0,240,33.0
289,24_249,24_246,CFG,,DELETE,247,36.0,250,37.0
291,24_250,24_249,AST,,DELETE,249,37.0,250,37.0
298,24_92,24_74,DDG,str[0],DELETE,76,13.0,95,15.0
299,24_92,24_83,CFG,,DELETE,83,14.0,95,15.0
300,24_92,24_83,DDG,str[4],DELETE,85,14.0,95,15.0
301,24_95,24_94,AST,,DELETE,94,15.0,95,15.0
305,24_165,24_160,AST,,DELETE,160,23.0,165,23.0
311,24_143,24_17,DDG,err,DELETE,18,4.0,150,21.0
314,24_150,24_149,AST,,DELETE,149,21.0,150,21.0
318,24_243,24_239,AST,,DELETE,239,33.0,243,33.0
324,24_205,24_188,CFG,,DELETE,189,26.0,208,28.0
326,24_205,24_188,DDG,name,DELETE,191,26.0,208,28.0
327,24_208,24_207,AST,,DELETE,207,28.0,208,28.0
330,24_87,24_85,AST,,DELETE,85,14.0,87,14.0
334,24_239,24_222,DDG,name,DELETE,225,30.0,242,33.0
335,24_242,24_239,AST,,DELETE,239,33.0,242,33.0
341,24_211,24_17,DDG,err,DELETE,18,4.0,219,29.0
344,24_219,24_218,AST,,DELETE,218,29.0,219,29.0
346,24_143,24_13,DDG,def,DELETE,14,3.0,146,21.0
347,24_143,24_137,CFG,,DELETE,138,20.0,146,21.0
349,24_146,24_145,AST,,DELETE,145,21.0,146,21.0
350,24_26,24_4,DDG,,DELETE,7,1.0,28,7.0
351,24_26,24_13,DDG,def,DELETE,14,3.0,28,7.0
352,24_26,24_20,CFG,,DELETE,21,6.0,28,7.0
353,24_26,24_20,CDG,,DELETE,21,6.0,28,7.0
354,24_28,24_27,AST,,DELETE,27,7.0,28,7.0
357,24_141,24_139,AST,,DELETE,139,20.0,141,20.0
363,24_31,24_30,AST,,DELETE,30,7.0,31,7.0
365,24_109,24_17,DDG,err,DELETE,18,4.0,116,17.0
368,24_116,24_115,AST,,DELETE,115,17.0,116,17.0
370,24_194,24_13,DDG,def,DELETE,14,3.0,197,27.0
371,24_194,24_188,CFG,,DELETE,189,26.0,197,27.0
373,24_197,24_196,AST,,DELETE,196,27.0,197,27.0
374,24_171,24_4,DDG,,DELETE,7,1.0,174,24.0
375,24_171,24_154,CFG,,DELETE,155,22.0,174,24.0
376,24_171,24_154,CDG,,DELETE,155,22.0,174,24.0
377,24_171,24_154,DDG,name,DELETE,157,22.0,174,24.0
378,24_174,24_173,AST,,DELETE,173,24.0,174,24.0
380,24_9,24_7,AST,,DELETE,7,1.0,9,1.0
384,24_114,24_109,AST,,DELETE,109,17.0,114,17.0
389,24_126,24_13,DDG,def,DELETE,14,3.0,129,19.0
390,24_126,24_120,CFG,,DELETE,121,18.0,129,19.0
392,24_129,24_128,AST,,DELETE,128,19.0,129,19.0
393,24_244,24_4,DDG,,DELETE,7,1.0,245,34.0
394,24_244,24_222,CDG,,DELETE,223,30.0,245,34.0
395,24_244,24_239,CFG,,DELETE,239,33.0,245,34.0
396,24_245,24_244,AST,,DELETE,244,34.0,245,34.0
399,24_217,24_211,AST,,DELETE,211,29.0,217,29.0
402,24_194,24_17,DDG,err,DELETE,18,4.0,202,27.0
405,24_202,24_201,AST,,DELETE,201,27.0,202,27.0
409,24_182,24_177,AST,,DELETE,177,25.0,182,25.0
415,24_249,24_20,DDG,name,DELETE,23,6.0,252,37.0
416,24_249,24_34,DDG,name,DELETE,37,8.0,252,37.0
417,24_249,24_51,DDG,name,DELETE,54,10.0,252,37.0
418,24_249,24_68,DDG,name,DELETE,71,12.0,252,37.0
419,24_249,24_103,DDG,name,DELETE,106,16.0,252,37.0
420,24_249,24_120,DDG,name,DELETE,123,18.0,252,37.0
421,24_249,24_137,DDG,name,DELETE,140,20.0,252,37.0
422,24_249,24_154,DDG,name,DELETE,157,22.0,252,37.0
423,24_249,24_171,DDG,name,DELETE,174,24.0,252,37.0
424,24_249,24_188,DDG,name,DELETE,191,26.0,252,37.0
425,24_249,24_205,DDG,name,DELETE,208,28.0,252,37.0
426,24_249,24_222,DDG,name,DELETE,225,30.0,252,37.0
428,24_252,24_249,AST,,DELETE,249,37.0,252,37.0
434,24_177,24_17,DDG,err,DELETE,18,4.0,185,25.0
437,24_185,24_184,AST,,DELETE,184,25.0,185,25.0
440,24_249,24_26,DDG,str,DELETE,31,7.0,253,37.0
441,24_249,24_40,DDG,str,DELETE,44,9.0,253,37.0
442,24_249,24_57,DDG,str,DELETE,62,11.0,253,37.0
443,24_249,24_74,DDG,str[0],DELETE,76,13.0,253,37.0
444,24_249,24_83,DDG,str[4],DELETE,85,14.0,253,37.0
445,24_249,24_92,DDG,str[8],DELETE,94,15.0,253,37.0
446,24_249,24_109,DDG,str,DELETE,114,17.0,253,37.0
447,24_249,24_126,DDG,str,DELETE,131,19.0,253,37.0
448,24_249,24_143,DDG,str,DELETE,148,21.0,253,37.0
449,24_249,24_160,DDG,str,DELETE,165,23.0,253,37.0
450,24_249,24_177,DDG,str,DELETE,182,25.0,253,37.0
451,24_249,24_194,DDG,str,DELETE,199,27.0,253,37.0
452,24_249,24_211,DDG,str,DELETE,216,29.0,253,37.0
453,24_249,24_228,DDG,str,DELETE,233,31.0,253,37.0
455,24_253,24_249,AST,,DELETE,249,37.0,253,37.0
460,24_57,24_4,DDG,,DELETE,7,1.0,62,11.0
462,24_57,24_51,CDG,,DELETE,52,10.0,62,11.0
463,24_62,24_57,AST,,DELETE,57,11.0,62,11.0
468,24_92,24_13,DDG,def,DELETE,14,3.0,99,15.0
471,24_99,24_98,AST,,DELETE,98,15.0,99,15.0
474,24_55,24_53,AST,,DELETE,53,10.0,55,10.0
478,24_40,24_34,CFG,,DELETE,35,8.0,42,9.0
480,24_42,24_41,AST,,DELETE,41,9.0,42,9.0
481,24_254,24_4,DDG,,DELETE,7,1.0,255,38.0
482,24_254,24_246,CDG,,DELETE,247,36.0,255,38.0
483,24_254,24_249,CFG,,DELETE,249,37.0,255,38.0
484,24_255,24_254,AST,,DELETE,254,38.0,255,38.0
486,24_211,24_13,DDG,def,DELETE,14,3.0,214,29.0
487,24_211,24_205,CFG,,DELETE,206,28.0,214,29.0
489,24_214,24_213,AST,,DELETE,213,29.0,214,29.0
492,24_72,24_70,AST,,DELETE,70,12.0,72,12.0
495,24_57,24_17,DDG,err,DELETE,18,4.0,64,11.0
498,24_64,24_63,AST,,DELETE,63,11.0,64,11.0
502,24_131,24_126,AST,,DELETE,126,19.0,131,19.0
507,24_57,24_13,DDG,def,DELETE,14,3.0,60,11.0
508,24_57,24_51,CFG,,DELETE,52,10.0,60,11.0
510,24_60,24_59,AST,,DELETE,59,11.0,60,11.0
513,24_175,24_173,AST,,DELETE,173,24.0,175,24.0
531,24_258,24_7,AST,,DELETE,7,1.0,258,1.0
532,24_4,24_13,DDG,def,DELETE,14,3.0,258,1.0
534,24_4,24_17,DDG,err,DELETE,18,4.0,258,1.0
535,24_4,24_20,DDG,"!strcmp(name, ""name"")",DELETE,21,6.0,258,1.0
537,24_4,24_34,DDG,"!strcmp(name, ""model_id"")",DELETE,35,8.0,258,1.0
539,24_4,24_51,DDG,"!strcmp(name, ""level"")",DELETE,52,10.0,258,1.0
541,24_4,24_68,DDG,"!strcmp(name, ""vendor"")",DELETE,69,12.0,258,1.0
543,24_4,24_103,DDG,"!strcmp(name, ""family"")",DELETE,104,16.0,258,1.0
545,24_4,24_120,DDG,"!strcmp(name, ""model"")",DELETE,121,18.0,258,1.0
547,24_4,24_137,DDG,"!strcmp(name, ""stepping"")",DELETE,138,20.0,258,1.0
549,24_4,24_154,DDG,"!strcmp(name, ""feature_edx"")",DELETE,155,22.0,258,1.0
551,24_4,24_160,DDG,feature_name,DELETE,166,23.0,258,1.0
552,24_4,24_171,DDG,"!strcmp(name, ""feature_ecx"")",DELETE,172,24.0,258,1.0
554,24_4,24_177,DDG,ext_feature_name,DELETE,183,25.0,258,1.0
555,24_4,24_188,DDG,"!strcmp(name, ""extfeature_edx"")",DELETE,189,26.0,258,1.0
557,24_4,24_194,DDG,ext2_feature_name,DELETE,200,27.0,258,1.0
558,24_4,24_205,DDG,"!strcmp(name, ""extfeature_ecx"")",DELETE,206,28.0,258,1.0
560,24_4,24_211,DDG,ext3_feature_name,DELETE,217,29.0,258,1.0
561,24_4,24_222,DDG,"!strcmp(name, ""xlevel"")",DELETE,223,30.0,258,1.0
563,24_4,24_239,DDG,"fprintf(stderr, ""error: unknown option [%s = %s]\n"", name, str)",DELETE,239,33.0,258,1.0
567,24_4,24_244,CFG,,DELETE,244,34.0,258,1.0
568,24_4,24_244,DDG,<RET>,DELETE,244,34.0,258,1.0
569,24_4,24_254,CFG,,DELETE,254,38.0,258,1.0
570,24_4,24_254,DDG,<RET>,DELETE,254,38.0,258,1.0
571,24_4,24_256,CFG,,DELETE,256,40.0,258,1.0
572,24_4,24_256,DDG,<RET>,DELETE,256,40.0,258,1.0
573,24_358,24_7,AST,,DELETE,7,1.0,358,1.0
576,24_359,24_7,AST,,DELETE,7,1.0,359,1.0
579,24_360,24_7,AST,,DELETE,7,1.0,360,1.0
584,24_85,24_84,AST,,DELETE,84,14.0,85,14.0
588,24_94,24_93,AST,,DELETE,93,15.0,94,15.0
592,24_76,24_75,AST,,DELETE,75,13.0,76,13.0
606,24_17,24_13,CFG,,DELETE,13,3.0,18,4.0
607,24_18,24_17,AST,,DELETE,17,4.0,18,4.0
609,24_21,24_20,AST,,DELETE,20,6.0,21,6.0
613,24_32,24_20,AST,,DELETE,20,6.0,32,8.0
614,24_22,24_21,AST,,DELETE,21,6.0,22,6.0
619,24_30,24_26,AST,,DELETE,26,7.0,30,7.0
628,24_27,24_26,AST,,DELETE,26,7.0,27,7.0
632,24_35,24_34,AST,,DELETE,34,8.0,35,8.0
636,24_36,24_35,AST,,DELETE,35,8.0,36,8.0
641,24_29,24_27,AST,,DELETE,27,7.0,29,7.0
646,24_49,24_34,AST,,DELETE,34,8.0,49,10.0
648,24_52,24_51,AST,,DELETE,51,10.0,52,10.0
657,24_43,24_41,AST,,DELETE,41,9.0,43,9.0
660,24_48,24_46,AST,,DELETE,46,9.0,48,9.0
663,24_46,24_45,AST,,DELETE,45,9.0,46,9.0
666,24_45,24_40,AST,,DELETE,40,9.0,45,9.0
672,24_53,24_52,AST,,DELETE,52,10.0,53,10.0
677,24_41,24_40,AST,,DELETE,40,9.0,41,9.0
684,24_66,24_51,AST,,DELETE,51,10.0,66,12.0
692,24_69,24_68,AST,,DELETE,68,12.0,69,12.0
696,24_59,24_58,AST,,DELETE,58,11.0,59,11.0
699,24_58,24_57,AST,,DELETE,57,11.0,58,11.0
706,24_61,24_59,AST,,DELETE,59,11.0,61,11.0
709,24_70,24_69,AST,,DELETE,69,12.0,70,12.0
717,24_63,24_57,AST,,DELETE,57,11.0,63,11.0
725,24_101,24_68,AST,,DELETE,68,12.0,101,16.0
727,24_98,24_97,AST,,DELETE,97,15.0,98,15.0
730,24_75,24_74,AST,,DELETE,74,13.0,75,13.0
736,24_84,24_83,AST,,DELETE,83,14.0,84,14.0
741,24_104,24_103,AST,,DELETE,103,16.0,104,16.0
755,24_97,24_92,AST,,DELETE,92,15.0,97,15.0
761,24_91,24_89,AST,,DELETE,89,14.0,91,14.0
766,24_93,24_92,AST,,DELETE,92,15.0,93,15.0
771,24_79,24_74,AST,,DELETE,74,13.0,79,13.0
777,24_80,24_79,AST,,DELETE,79,13.0,80,13.0
780,24_100,24_98,AST,,DELETE,98,15.0,100,15.0
783,24_88,24_83,AST,,DELETE,83,14.0,88,14.0
789,24_89,24_88,AST,,DELETE,88,14.0,89,14.0
792,24_82,24_80,AST,,DELETE,80,13.0,82,13.0
800,24_105,24_104,AST,,DELETE,104,16.0,105,16.0
807,24_118,24_103,AST,,DELETE,103,16.0,118,18.0
809,24_115,24_109,AST,,DELETE,109,17.0,115,17.0
815,24_113,24_111,AST,,DELETE,111,17.0,113,17.0
818,24_121,24_120,AST,,DELETE,120,18.0,121,18.0
822,24_111,24_110,AST,,DELETE,110,17.0,111,17.0
825,24_122,24_121,AST,,DELETE,121,18.0,122,18.0
830,24_110,24_109,AST,,DELETE,109,17.0,110,17.0
848,24_135,24_120,AST,,DELETE,120,18.0,135,20.0
850,24_128,24_127,AST,,DELETE,127,19.0,128,19.0
853,24_132,24_126,AST,,DELETE,126,19.0,132,19.0
862,24_138,24_137,AST,,DELETE,137,20.0,138,20.0
866,24_130,24_128,AST,,DELETE,128,19.0,130,19.0
869,24_127,24_126,AST,,DELETE,126,19.0,127,19.0
876,24_139,24_138,AST,,DELETE,138,20.0,139,20.0
889,24_152,24_137,AST,,DELETE,137,20.0,152,22.0
891,24_145,24_144,AST,,DELETE,144,21.0,145,21.0
894,24_149,24_143,AST,,DELETE,143,21.0,149,21.0
903,24_144,24_143,AST,,DELETE,143,21.0,144,21.0
910,24_155,24_154,AST,,DELETE,154,22.0,155,22.0
920,24_147,24_145,AST,,DELETE,145,21.0,147,21.0
923,24_156,24_155,AST,,DELETE,155,22.0,156,22.0
930,24_169,24_154,AST,,DELETE,154,22.0,169,24.0
932,24_167,24_160,AST,,DELETE,160,23.0,167,23.0
939,24_161,24_160,AST,,DELETE,160,23.0,161,23.0
947,24_162,24_161,AST,,DELETE,161,23.0,162,23.0
950,24_173,24_172,AST,,DELETE,172,24.0,173,24.0
955,24_164,24_162,AST,,DELETE,162,23.0,164,23.0
965,24_172,24_171,AST,,DELETE,171,24.0,172,24.0
971,24_186,24_171,AST,,DELETE,171,24.0,186,26.0
973,24_179,24_178,AST,,DELETE,178,25.0,179,25.0
976,24_178,24_177,AST,,DELETE,177,25.0,178,25.0
984,24_189,24_188,AST,,DELETE,188,26.0,189,26.0
988,24_181,24_179,AST,,DELETE,179,25.0,181,25.0
991,24_190,24_189,AST,,DELETE,189,26.0,190,26.0
996,24_184,24_177,AST,,DELETE,177,25.0,184,25.0
1012,24_203,24_188,AST,,DELETE,188,26.0,203,28.0
1014,24_196,24_195,AST,,DELETE,195,27.0,196,27.0
1017,24_198,24_196,AST,,DELETE,196,27.0,198,27.0
1020,24_206,24_205,AST,,DELETE,205,28.0,206,28.0
1024,24_195,24_194,AST,,DELETE,194,27.0,195,27.0
1032,24_207,24_206,AST,,DELETE,206,28.0,207,28.0
1044,24_201,24_194,AST,,DELETE,194,27.0,201,27.0
1053,24_220,24_205,AST,,DELETE,205,28.0,220,30.0
1055,24_215,24_213,AST,,DELETE,213,29.0,215,29.0
1058,24_213,24_212,AST,,DELETE,212,29.0,213,29.0
1061,24_223,24_222,AST,,DELETE,222,30.0,223,30.0
1065,24_212,24_211,AST,,DELETE,211,29.0,212,29.0
1073,24_224,24_223,AST,,DELETE,223,30.0,224,30.0
1085,24_218,24_211,AST,,DELETE,211,29.0,218,29.0
1094,24_237,24_222,AST,,DELETE,222,30.0,237,32.0
1096,24_230,24_229,AST,,DELETE,229,31.0,230,31.0
1099,24_232,24_230,AST,,DELETE,230,31.0,232,31.0
1118,24_234,24_228,AST,,DELETE,228,31.0,234,31.0
1124,24_229,24_228,AST,,DELETE,228,31.0,229,31.0
56,25_5,25_4,AST,,DELETE,4,1.0,5,1.0
61,25_14,25_4,CFG,,DELETE,7,1.0,15,6.0
62,25_15,25_14,AST,,DELETE,14,6.0,15,6.0
64,25_367,25_4,DDG,,DELETE,7,1.0,369,78.0
65,25_367,25_347,DDG,numvalue,DELETE,348,73.0,369,78.0
66,25_367,25_354,CFG,,DELETE,355,74.0,369,78.0
67,25_367,25_354,CDG,,DELETE,355,74.0,369,78.0
68,25_369,25_368,AST,,DELETE,368,78.0,369,78.0
70,25_537,25_4,DDG,,DELETE,7,1.0,539,114.0
71,25_537,25_95,DDG,x86_cpu_def,DELETE,96,16.0,539,114.0
72,25_537,25_106,DDG,x86_cpu_def,DELETE,107,20.0,539,114.0
73,25_537,25_133,CDG,,DELETE,134,31.0,539,114.0
74,25_537,25_532,CFG,,DELETE,532,113.0,539,114.0
75,25_539,25_538,AST,,DELETE,538,114.0,539,114.0
76,25_313,25_4,DDG,,DELETE,7,1.0,319,65.0
77,25_313,25_306,CDG,,DELETE,307,63.0,319,65.0
78,25_319,25_315,AST,,DELETE,315,65.0,319,65.0
80,25_275,25_4,DDG,,DELETE,7,1.0,281,57.0
81,25_275,25_268,CDG,,DELETE,269,55.0,281,57.0
82,25_281,25_277,AST,,DELETE,277,57.0,281,57.0
84,25_33,25_4,DDG,,DELETE,7,1.0,35,8.0
85,25_35,25_33,AST,,DELETE,33,8.0,35,8.0
87,25_415,25_4,DDG,,DELETE,7,1.0,419,90.0
88,25_415,25_388,CDG,,DELETE,389,83.0,419,90.0
91,25_419,25_418,AST,,DELETE,418,90.0,419,90.0
96,25_320,25_4,DDG,,DELETE,7,1.0,326,66.0
97,25_320,25_203,DDG,err,DELETE,208,41.0,326,66.0
98,25_320,25_210,DDG,*err,DELETE,215,42.0,326,66.0
99,25_320,25_237,DDG,err,DELETE,242,49.0,326,66.0
100,25_320,25_244,DDG,*err,DELETE,250,50.0,326,66.0
101,25_320,25_275,DDG,err,DELETE,280,57.0,326,66.0
102,25_320,25_282,DDG,*err,DELETE,288,58.0,326,66.0
103,25_320,25_313,DDG,&err,DELETE,317,65.0,326,66.0
108,25_326,25_325,AST,,DELETE,325,66.0,326,66.0
109,25_320,25_347,DDG,err,DELETE,352,73.0,326,66.0
110,25_320,25_354,DDG,*err,DELETE,359,74.0,326,66.0
111,25_362,25_4,DDG,,DELETE,7,1.0,365,75.0
112,25_362,25_347,DDG,val,DELETE,350,73.0,365,75.0
113,25_362,25_354,CDG,,DELETE,355,74.0,365,75.0
114,25_362,25_354,DDG,*val,DELETE,357,74.0,365,75.0
115,25_365,25_362,AST,,DELETE,362,75.0,365,75.0
119,25_362,25_424,DDG,val[i    ],DELETE,431,91.0,365,75.0
120,25_362,25_437,DDG,val[i + 4],DELETE,444,92.0,365,75.0
121,25_362,25_452,DDG,val[i + 8],DELETE,459,93.0,365,75.0
122,25_14,25_4,DDG,,DELETE,7,1.0,17,6.0
125,25_17,25_16,AST,,DELETE,16,6.0,17,6.0
126,25_223,25_4,DDG,,DELETE,7,1.0,227,46.0
127,25_223,25_203,DDG,numvalue,DELETE,204,41.0,227,46.0
128,25_223,25_210,CDG,,DELETE,211,42.0,227,46.0
129,25_227,25_223,AST,,DELETE,223,46.0,227,46.0
131,25_68,25_4,DDG,,DELETE,7,1.0,70,12.0
132,25_70,25_68,AST,,DELETE,68,12.0,70,12.0
134,25_203,25_4,DDG,,DELETE,7,1.0,209,41.0
135,25_203,25_196,CDG,,DELETE,197,39.0,209,41.0
136,25_209,25_205,AST,,DELETE,205,41.0,209,41.0
138,25_491,25_4,DDG,,DELETE,7,1.0,493,100.0
139,25_491,25_474,CDG,,DELETE,475,96.0,493,100.0
140,25_493,25_491,AST,,DELETE,491,100.0,493,100.0
142,25_599,25_4,DDG,,DELETE,7,1.0,600,128.0
143,25_599,25_587,CDG,,DELETE,588,123.0,600,128.0
144,25_599,25_590,CDG,,DELETE,591,124.0,600,128.0
145,25_599,25_597,CFG,,DELETE,597,127.0,600,128.0
146,25_600,25_599,AST,,DELETE,599,128.0,600,128.0
147,25_581,25_4,DDG,,DELETE,7,1.0,586,122.0
148,25_581,25_56,DDG,minus_kvm_features,DELETE,63,9.0,586,122.0
149,25_581,25_133,CDG,,DELETE,134,31.0,586,122.0
150,25_581,25_167,DDG,&minus_kvm_features,DELETE,179,36.0,586,122.0
153,25_586,25_585,AST,,DELETE,585,122.0,586,122.0
154,25_452,25_4,DDG,,DELETE,7,1.0,454,93.0
155,25_452,25_95,DDG,x86_cpu_def,DELETE,96,16.0,454,93.0
156,25_452,25_106,DDG,x86_cpu_def,DELETE,107,20.0,454,93.0
157,25_452,25_415,CDG,,DELETE,418,90.0,454,93.0
158,25_452,25_437,CFG,,DELETE,437,92.0,454,93.0
159,25_454,25_453,AST,,DELETE,453,93.0,454,93.0
160,25_126,25_4,DDG,,DELETE,7,1.0,127,27.0
161,25_126,25_86,CDG,,DELETE,87,15.0,127,27.0
162,25_126,25_99,CDG,,DELETE,100,17.0,127,27.0
163,25_126,25_112,DDG,plus_kvm_features,DELETE,113,23.0,127,27.0
164,25_126,25_122,CFG,,DELETE,124,26.0,127,27.0
165,25_127,25_126,AST,,DELETE,126,27.0,127,27.0
166,25_542,25_4,DDG,,DELETE,7,1.0,544,115.0
167,25_542,25_95,DDG,x86_cpu_def,DELETE,96,16.0,544,115.0
168,25_542,25_106,DDG,x86_cpu_def,DELETE,107,20.0,544,115.0
169,25_542,25_133,CDG,,DELETE,134,31.0,544,115.0
170,25_542,25_537,CFG,,DELETE,537,114.0,544,115.0
171,25_544,25_543,AST,,DELETE,543,115.0,544,115.0
173,25_275,25_203,DDG,&err,DELETE,207,41.0,280,57.0
175,25_275,25_210,DDG,*err,DELETE,215,42.0,280,57.0
176,25_275,25_237,DDG,&err,DELETE,241,49.0,280,57.0
178,25_275,25_244,DDG,*err,DELETE,250,50.0,280,57.0
182,25_280,25_279,AST,,DELETE,279,57.0,280,57.0
183,25_275,25_282,DDG,*err,DELETE,288,58.0,280,57.0
184,25_275,25_313,DDG,&err,DELETE,317,65.0,280,57.0
186,25_275,25_320,DDG,*err,DELETE,325,66.0,280,57.0
187,25_275,25_347,DDG,&err,DELETE,351,73.0,280,57.0
189,25_275,25_354,DDG,*err,DELETE,359,74.0,280,57.0
191,25_362,25_354,CFG,,DELETE,355,74.0,363,75.0
193,25_363,25_362,AST,,DELETE,362,75.0,363,75.0
196,25_306,25_4,DDG,,DELETE,7,1.0,309,63.0
197,25_306,25_160,DDG,featurestr[0],DELETE,162,35.0,309,63.0
198,25_306,25_268,CFG,,DELETE,269,55.0,309,63.0
199,25_306,25_268,CDG,,DELETE,269,55.0,309,63.0
200,25_306,25_268,DDG,featurestr,DELETE,271,55.0,309,63.0
201,25_309,25_308,AST,,DELETE,308,63.0,309,63.0
202,25_167,25_4,DDG,,DELETE,7,1.0,170,36.0
203,25_167,25_160,CDG,,DELETE,161,35.0,170,36.0
204,25_170,25_168,AST,,DELETE,168,36.0,170,36.0
206,25_144,25_4,DDG,,DELETE,7,1.0,157,34.0
207,25_144,25_112,DDG,plus_kvm_features,DELETE,113,23.0,157,34.0
208,25_144,25_126,DDG,&plus_kvm_features,DELETE,126,27.0,157,34.0
210,25_144,25_137,CDG,,DELETE,138,33.0,157,34.0
213,25_157,25_156,AST,,DELETE,156,34.0,157,34.0
215,25_313,25_190,DDG,*val,DELETE,191,38.0,316,65.0
219,25_316,25_315,AST,,DELETE,315,65.0,316,65.0
222,25_313,25_424,DDG,val[i    ],DELETE,431,91.0,316,65.0
223,25_313,25_437,DDG,val[i + 4],DELETE,444,92.0,316,65.0
224,25_313,25_452,DDG,val[i + 8],DELETE,459,93.0,316,65.0
225,25_294,25_4,DDG,,DELETE,7,1.0,295,59.0
226,25_294,25_282,CFG,,DELETE,283,58.0,295,59.0
227,25_294,25_282,CDG,,DELETE,283,58.0,295,59.0
228,25_295,25_294,AST,,DELETE,294,59.0,295,59.0
231,25_261,25_4,DDG,,DELETE,7,1.0,263,54.0
232,25_261,25_95,DDG,x86_cpu_def,DELETE,96,16.0,263,54.0
233,25_261,25_106,DDG,x86_cpu_def,DELETE,107,20.0,263,54.0
234,25_261,25_244,CFG,,DELETE,245,50.0,263,54.0
235,25_261,25_244,CDG,,DELETE,245,50.0,263,54.0
236,25_263,25_262,AST,,DELETE,262,54.0,263,54.0
237,25_424,25_4,DDG,,DELETE,7,1.0,432,91.0
238,25_424,25_190,DDG,*val,DELETE,191,38.0,432,91.0
239,25_424,25_388,DDG,val,DELETE,391,83.0,432,91.0
240,25_424,25_415,CDG,,DELETE,418,90.0,432,91.0
243,25_432,25_431,AST,,DELETE,431,91.0,432,91.0
244,25_424,25_437,DDG,val[i + 4],DELETE,444,92.0,432,91.0
245,25_424,25_452,DDG,val[i + 8],DELETE,459,93.0,432,91.0
246,25_408,25_4,DDG,,DELETE,7,1.0,412,89.0
247,25_408,25_388,CDG,,DELETE,389,83.0,412,89.0
248,25_412,25_408,AST,,DELETE,408,89.0,412,89.0
251,25_167,25_128,DDG,featurestr,DELETE,129,29.0,169,36.0
252,25_167,25_160,CFG,,DELETE,161,35.0,169,36.0
254,25_167,25_160,DDG,featurestr[0],DELETE,162,35.0,169,36.0
255,25_169,25_168,AST,,DELETE,168,36.0,169,36.0
256,25_167,25_527,DDG,featurestr,DELETE,528,111.0,169,36.0
257,25_190,25_4,DDG,,DELETE,7,1.0,192,38.0
258,25_190,25_183,CFG,,DELETE,184,37.0,192,38.0
259,25_190,25_183,CDG,,DELETE,184,37.0,192,38.0
260,25_190,25_183,DDG,val,DELETE,185,37.0,192,38.0
262,25_192,25_191,AST,,DELETE,191,38.0,192,38.0
263,25_190,25_210,DDG,*val,DELETE,213,42.0,192,38.0
